# index, label, source, value, _pos
1270,realordeal.blogspot.com,BlogCatalog,1,"array([16.2868696 , -1.27968461])"
1271,rebelrouser.net/v-web/b2/index.php,"Blogarama,BlogCatalog",1,"array([54.84151906, 32.8901113 ])"
1272,rebrand-democrat.txfx.net,BlogCatalog,1,"array([26.55252843, -1.04419944])"
1273,reckersau.blogspot.com,"Blogarama,BlogCatalog,eTalkingHead",1,"array([21.1141498 , -0.27289103])"
1274,redmindbluestate.blogspot.com,eTalkingHead,1,"array([19.33485514, -2.22484799])"
1275,rednyc.blogspot.com,Blogarama,1,"array([15.9933628 , -4.63670001])"
1276,redstate.org,CampaignLine,1,"array([18.77613748, -4.08208774])"
1277,redstatealliance.blogspot.com,Blogarama,1,"array([17.36400038, -0.57407371])"
1278,reggiescorner.blogspot.com,BlogCatalog,1,"array([18.72039063,  5.28692595])"
1279,regimechangeiran.com,BlogCatalog,1,"array([21.67859254, -3.86340568])"
1280,renpro.kwcom.net,Blogarama,1,"array([24.96257423,  6.33053021])"
1281,reporterette.com,Blogarama,1,"array([22.84535806, -3.85175701])"
1282,republicanpower.blogspot.com,Blogarama,1,"array([ 34.75553965, -64.40351726])"
1283,republicanresearchcouncil.blogspot.com,CampaignLine,1,"array([-19.96178848, -42.89732743])"
1284,republitarian.org,Blogarama,1,"array([-25.87493779, -26.53901421])"
1285,republog.net,BlogCatalog,1,"array([16.73458355, -5.17359725])"
1286,respublica2004.blogspot.com,Blogarama,1,"array([19.93083363,  0.32221186])"
1287,retiredwarrant.blogdrive.com,BlogCatalog,1,"array([19.74281312,  1.88995155])"
1288,revone.net/jarhead,Blogarama,1,"array([27.14169699, -7.18671023])"
1289,rfburnhertz.net/rf_blog,Blogarama,1,"array([19.41314422,  0.95415657])"
1290,richmar.blogspot.com,BlogCatalog,1,"array([12.71414136,  4.12462863])"
1291,right-magazine.com/blog,BlogCatalog,1,"array([54.24973402, 28.3637425 ])"
1292,right-thinking.com,eTalkingHead,1,"array([19.11964173, -1.36580486])"
1293,rightcrusade.blogspot.com,Blogarama,1,"array([-16.55950779, -50.87540467])"
1294,rightmoment.blogspot.com,Blogarama,1,"array([16.56810958, -2.49688616])"
1295,rightonred.net,"Blogarama,BlogPulse",1,"array([21.00093175, -4.39611189])"
1296,rightperspective.net,"Blogarama,eTalkingHead",1,"array([21.48554431,  7.37217745])"
1297,rightrainbow.com,Blogarama,1,"array([18.35620417,  0.15039735])"
1298,rightreadingroom.com/index.php,Blogarama,1,"array([16.83624898, 47.95054273])"
1299,rightstate.blogspot.com,Blogarama,1,"array([24.48677764, -2.98405455])"
1300,rightvoices.com,CampaignLine,1,"array([21.49065547, -0.52995605])"
1301,rightwingbastardo.blogspot.com,BlogCatalog,1,"array([26.11343801, -6.90825584])"
1302,rightwingbob.com,Blogarama,1,"array([15.84714214,  1.2268622 ])"
1303,rightwingdude.squarespace.com,Blogarama,1,"array([24.13836141,  5.83987953])"
1304,rightwingjournal.blogspot.com,BlogCatalog,1,"array([18.30458179,  3.58356078])"
1305,rightwingnews.com,"BlogPulse,LabeledManually,eTalkingHead",1,"array([19.7664571 , -2.87957573])"
1306,rightwingthinking.blogspot.com,Blogarama,1,"array([17.44722562,  2.44730249])"
1307,rightwingtroll.blogspot.com,"Blogarama,BlogCatalog",1,"array([22.93970697,  0.5990687 ])"
1308,rightword.blogspot.com,"Blogarama,BlogCatalog,eTalkingHead",1,"array([17.98111414, -1.0674441 ])"
1309,riteturnonly.blogspot.com,BlogCatalog,1,"array([17.55355536,  1.8157158 ])"
1310,rmcdaniel.blogspot.com,Blogarama,1,"array([-14.73556022,  29.92847744])"
1311,rncnyc2004.blogspot.com,"BlogCatalog,eTalkingHead",1,"array([ 67.81788655, -10.16646478])"
1312,robbernard.com,Blogarama,1,"array([17.33897222, -2.60593715])"
1313,robertp17.blogspot.com,BlogCatalog,1,"array([25.98817872, -6.11075496])"
1314,rockpaperscissor.blogspot.com,Blogarama,1,"array([22.95472516, -5.75849505])"
1315,rockpaperscissors.blogs.com,BlogCatalog,1,"array([23.3870673 ,  3.31161922])"
1316,rogerlsimon.com,"BlogPulse,LeftyDirectory",1,"array([18.56621871, -4.26854445])"
1317,romeocat.typepad.com,Blogarama,1,"array([22.59455249, -1.6498786 ])"
1318,ron-james.com/blog,eTalkingHead,1,"array([25.19541062, -5.94934623])"
1319,rosenblog.com,Blogarama,1,"array([17.54071564, -2.07108734])"
1320,roseoftheknights.com/yank/pride.html,eTalkingHead,1,"array([19.69149346,  0.05250193])"
1321,roughstock.blogspot.com,Blogarama,1,"array([22.62035676,  1.66995327])"
1322,ryanshead.com,eTalkingHead,1,"array([20.59694328,  2.46574073])"
1323,salestaxusa.com,Blogarama,1,"array([ -2.1287469, -59.0403581])"
1324,samizdata.net/blog,LabeledManually,1,"array([17.94046099, -4.95689257])"
1325,sarcasticsoutherner.blogspot.com,Blogarama,1,"array([20.7608694 , -6.23673209])"
1326,sarebabe.blogdrive.com,BlogCatalog,1,"array([ -3.72330103, -50.10994776])"
1327,sayanythingblog.com,"BlogCatalog,eTalkingHead",1,"array([21.26040361, -2.88367739])"
1328,scha-den-freu-de.blogspot.com,Blogarama,1,"array([18.93109764, -4.67316408])"
1329,scrappleface.com,LabeledManually,1,"array([19.79675294, -3.28879312])"
1330,scrawlville.com,Blogarama,1,"array([10.22838499, -2.7595024 ])"
1331,sebourn.com/weblog,BlogCatalog,1,"array([15.11602152, -0.26265375])"
1332,section-31.blogspot.com,"Blogarama,eTalkingHead",1,"array([21.06347107, -4.88855506])"
1333,secureliberty.org/,LabeledManually,1,"array([21.58085186, -2.95018834])"
1334,sedenteanimo.com,Blogarama,1,"array([15.36801507, -2.27689471])"
1335,selfish-souls.com/blog,Blogarama,1,"array([23.35650449,  7.17971776])"
1336,sgtstryker.com,LabeledManually,1,"array([18.31171506, -4.46441106])"
1337,shadydowns.blogspot.com,BlogCatalog,1,"array([22.30141793,  3.70215619])"
1338,shakingspears.blogspot.com,Blogarama,1,"array([20.86414235, -3.72981382])"
1339,shallows.blogspot.com,Blogarama,1,"array([25.70426886, -4.27385425])"
1340,sharpeblog.cybercatholics.com,Blogarama,1,"array([27.56545278, -3.36039042])"
1341,shortfatcorporal.blogspot.com,Blogarama,1,"array([25.14560294, -4.6612343 ])"
1342,sickofliberals.blogspot.com,BlogCatalog,1,"array([25.42992429,  4.79828981])"
1343,sinfactor.blogspot.com,"Blogarama,BlogCatalog",1,"array([21.31127301,  2.40875298])"
1344,sistertoldjah.com,Blogarama,1,"array([21.89259949, -5.29106794])"
1345,sixmeatbuffet.com,LabeledManually,1,"array([22.05875852, -1.92298069])"
1346,skinmeister.name,BlogCatalog,1,"array([ 51.60923505, -48.02737537])"
1347,slantpoint.com,"Blogarama,BlogPulse,BlogCatalog,eTalkingHead",1,"array([20.19097744, -2.2646434 ])"
1348,slingsnarrows.erudite-absurdity.com,BlogPulse,1,"array([24.61704405, -2.16915331])"
1349,slipofthepen.blogspot.com,Blogarama,1,"array([19.30218668,  2.99322066])"
1350,slowplay.com,Blogarama,1,"array([20.89222693, -3.24888116])"
1351,slublog.blogspot.com,eTalkingHead,1,"array([20.27266338, -2.97775395])"
1352,smarthomeschool.com,BlogCatalog,1,"array([21.76590127,  6.49288717])"
1353,smashingzero.blogspot.com,Blogarama,1,"array([13.01557934,  1.49907034])"
1354,smellyduck.blogspot.com,Blogarama,1,"array([24.92655452, -5.38240718])"
1355,sneakeasysjoint.com,eTalkingHead,1,"array([18.88299031,  1.04348291])"
1356,sondrak.com,BlogPulse,1,"array([17.6079357 , -2.44783896])"
1357,sonsoftherepublic.com,Blogarama,1,"array([ 29.56006493, -54.35514416])"
1358,soundingthetrumpet.blogspot.com,Blogarama,1,"array([18.71052458,  0.4841458 ])"
1359,southernappeal.blogspot.com,LabeledManually,1,"array([19.93579348, -4.52055422])"
1360,southernrightwingextremist.blogspot.com,Blogarama,1,"array([25.92541985, -3.4856892 ])"
1361,southernwatch.blogspot.com,BlogCatalog,1,"array([17.50143416, -4.09033392])"
1362,speculativepolitics.blogspot.com,Blogarama,1,"array([-11.74547264, -44.95953959])"
1363,spreadingunderstanding.blogspot.com,Blogarama,1,"array([20.59791183,  0.37333319])"
1364,spydrzweb.blogspot.com,BlogCatalog,1,"array([16.00748531,  3.72882776])"
1365,squiggler.braveblog.com,Blogarama,1,"array([24.19241399, -1.16054266])"
1366,stan-istan.blogspot.com,Blogarama,1,"array([24.68583765,  1.44487882])"
1367,stealthebandwagon.blogspot.com,Blogarama,1,"array([16.62402908,  2.16433055])"
1368,stillmanvalley.org/aoo,eTalkingHead,1,"array([19.38191635,  0.32262685])"
1369,stinkbait.blogspot.com,BlogCatalog,1,"array([ 73.43475746, -21.68252568])"
1370,stix1972.blogspot.com,"Blogarama,BlogCatalog",1,"array([18.49822778, -0.28241627])"
1371,stmonk.blogspot.com,Blogarama,1,"array([22.10115464,  0.27900006])"
1372,stolenthunder.blogspot.com,LabeledManually,1,"array([23.19340439, -3.63524363])"
1373,strategicintelligence.blogspot.com,Blogarama,1,"array([18.01528049, -1.404764  ])"
1374,streetlog.typepad.com,Blogarama,1,"array([22.7976026 , -0.30031788])"
1375,sulliwatch.blogspot.com,Blogarama,1,"array([-36.039097  ,  10.32394188])"
1376,summation.net,Blogarama,1,"array([23.45051974,  6.30724331])"
1377,sweetgrrrl.blogspot.com,Blogarama,1,"array([14.1290065 , -0.36746113])"
1378,swfwithattitude.blogspot.com,Blogarama,1,"array([15.12308427,  1.04035452])"
1379,swiftreport.blogs.com,"Blogarama,BlogCatalog",1,"array([ 20.77016548, -13.11243157])"
1380,tagorda.com,BlogPulse,1,"array([18.07333287, -5.65236849])"
1381,talesofawanderingmind.blogspot.com,Blogarama,1,"array([16.32970398, -5.33471156])"
1382,talkshowamerica.blogspot.com,"Blogarama,BlogCatalog",1,"array([22.99056589, -1.518849  ])"
1383,techievampire.net/wppol,Blogarama,1,"array([19.1452009 , -1.91146362])"
1384,techtrend.com/blog/taranicole,BlogCatalog,1,"array([24.77299278,  3.18263994])"
1385,tedlinczak.com,Blogarama,1,"array([ 51.13628043, -57.10947677])"
1386,templeofjennifer.com/blog,"Blogarama,BlogCatalog",1,"array([22.59430209, -2.52763664])"
1387,tepid-observer.blogspot.com,Blogarama,1,"array([18.62601658,  3.07022773])"
1388,texasbug.blogspot.com,Blogarama,1,"array([18.72597994,  0.08704027])"
1389,thatliberalmedia.com,CampaignLine,1,"array([17.30107733, -2.27694059])"
1390,the-torch.com,eTalkingHead,1,"array([12.48922813, -1.55617513])"
1391,theamericanmind.com,LabeledManually,1,"array([19.71530036, -4.88501568])"
1392,thebloghill.blogspot.com,BlogCatalog,1,"array([17.75345087,  4.02631142])"
1393,thecommonvirtue.com,Blogarama,1,"array([19.79976277, -5.50018419])"
1394,theconservativezone.com,Blogarama,1,"array([15.28350896, -2.7074847 ])"
1395,thecrankfiles.blogspot.com,Blogarama,1,"array([17.25930084, -0.16723712])"
1396,thedailygoodnews.com,BlogCatalog,1,"array([28.67538594, -3.56014412])"
1397,thedispatch.blogspot.com,Blogarama,1,"array([11.44831424, -0.1641472 ])"
1398,thedonovan.com,"Blogarama,eTalkingHead",1,"array([18.79936072, -1.31553989])"
1399,thedumbdemocrat.blogspot.com,CampaignLine,1,"array([-27.68185143, -39.09083442])"
1400,theglitteringeye.com,LabeledManually,1,"array([17.26060104, -5.15004609])"
1401,thejessefactor.blogspot.com,eTalkingHead,1,"array([17.64194062,  0.41612697])"
1402,thelastword.blogdrive.com,Blogarama,1,"array([20.32294836,  1.42155535])"
1403,theliberalslies.blogspot.com,"BlogCatalog,CampaignLine",1,"array([23.5099309 ,  0.69139376])"
1404,themeofabsence.com,CampaignLine,1,"array([28.25904474,  0.14414679])"
1405,theneo-progressive.blogspot.com,"Blogarama,BlogCatalog",1,"array([22.11766411, -1.29502735])"
1406,thenudnikfile.blogspot.com,"Blogarama,eTalkingHead",1,"array([21.40823433, -5.16307971])"
1407,thepatriette.com,"Blogarama,eTalkingHead",1,"array([19.25328856, -0.8305589 ])"
1408,thepaytons.org/essays/considerettes,BlogCatalog,1,"array([20.86041227, -5.3847729 ])"
1409,thepoliticalanimal.com,BlogCatalog,1,"array([17.64268001, -3.29705848])"
1410,thepoliticalteen.net,Blogarama,1,"array([21.46977355, -1.30008913])"
1411,therightblog.blogspot.com,"Blogarama,BlogCatalog",1,"array([21.59092479, -2.04986468])"
1412,therightcoast.blogspot.com,Blogarama,1,"array([16.68004813, -4.26822691])"
1413,therightwingconspiracy.org,CampaignLine,1,"array([19.86229189, -1.0453081 ])"
1414,therinsecycle.com,eTalkingHead,1,"array([24.21135965,  3.84886147])"
1415,therostra.blogspot.com,Blogarama,1,"array([25.42794921,  2.01944295])"
1416,thesakeofargument.com,Blogarama,1,"array([14.18719306, -4.39579964])"
1417,thespoonsexperience.com,eTalkingHead,1,"array([18.23564803, -2.77705599])"
1418,thetarpit.blogspot.com,BlogCatalog,1,"array([16.37997592, -3.74832682])"
1419,thetemplarpundit.blogspot.com,"BlogCatalog,eTalkingHead",1,"array([22.2676153 , -2.26638497])"
1420,theunderscore.blogspot.com,"Blogarama,BlogCatalog",1,"array([21.95989845,  0.74421283])"
1421,theurbangrind.blogspot.com,"Blogarama,BlogCatalog,CampaignLine",1,"array([21.16295035, -0.67445143])"
1422,thevaticanofliberalism.com,Blogarama,1,"array([20.16045317, -1.08270933])"
1423,thinkingright.blogspot.com,Blogarama,1,"array([ 69.40673241, -31.81254566])"
1424,thinkingright.us,Blogarama,1,"array([16.38136927, -2.73623821])"
1425,thisliberal.com,Blogarama,1,"array([17.81443812, -0.39466841])"
1426,thomasgalvin.blogspot.com,"BlogPulse,eTalkingHead",1,"array([19.59506981, -4.56665153])"
1427,thomaswharry.com,Blogarama,1,"array([20.86483587,  6.59351186])"
1428,timblair.net,LabeledManually,1,"array([18.29475527, -3.59631982])"
1429,timblair.spleenville.com,LabeledManually,1,"array([18.31709411, -5.05618215])"
1430,tokenyoungconservative.blogspot.com,Blogarama,1,"array([21.28570299, -1.00175998])"
1431,tom-hanna.org,"Blogarama,BlogCatalog",1,"array([21.88574403, -2.2266599 ])"
1432,toneofvoice.blogspot.com,"Blogarama,BlogCatalog",1,"array([25.65041885,  0.69232702])"
1433,totels.com/bush04,Blogarama,1,"array([2.54663986e+01, 1.58345960e-02])"
1434,townhall.com/clog,"LabeledManually,CampaignLine",1,"array([20.36044509, -4.92437135])"
1435,truebluegal.blogspot.com,Blogarama,1,"array([17.99905818,  0.11350536])"
1436,truthlaidbear.com,"LeftyDirectory,LabeledManually",1,"array([19.34991343, -3.65644007])"
1437,truthliesandcommonsense.blogspot.com,Blogarama,1,"array([22.64984191, -2.92482302])"
1438,truthprobe.blogspot.com,eTalkingHead,1,"array([18.21980645, -6.29787567])"
1439,tseytlin.blogspot.com,Blogarama,1,"array([26.63831101, -5.71150542])"
1440,tsrightdominion.blogspot.com,Blogarama,1,"array([21.54675172, -2.56735652])"
1441,tuckereskew.typepad.com,CampaignLine,1,"array([25.96946957, -0.45462183])"
1442,tweetpetite.blogspot.com,Blogarama,1,"array([ -7.87245027, -47.70961641])"
1443,twentyfirstcenturyrepublican.blogspot.com,BlogCatalog,1,"array([23.05067176, -3.20008794])"
1444,txfx.net,BlogCatalog,1,"array([21.91865337, -3.45277795])"
1445,unconventionalwisdom.typepad.com,CampaignLine,1,"array([21.64716076, -5.63068109])"
1446,undercaffeinated.com,Blogarama,1,"array([13.93875649, -1.92539306])"
1447,underscorebleach.net/content/jotsheet,BlogCatalog,1,"array([28.88825222, -2.67346311])"
1448,unfetteredmusings.blogspot.com,Blogarama,1,"array([22.04222044, -3.78837181])"
1449,unusualhabits.blogspot.com,Blogarama,1,"array([20.36333242,  4.00057467])"
1450,usdlaw.blogspot.com,Blogarama,1,"array([15.01108786, -3.07397961])"
1451,vandyconservative.blogspot.com,Blogarama,1,"array([ 63.56585322, -41.04556048])"
1452,vapolitics.info,Blogarama,1,"array([ 34.17484969, -52.95795377])"
1453,variousorthodoxies.com,Blogarama,1,"array([18.60760728,  4.24236351])"
1454,victorhanson.com,LabeledManually,1,"array([17.8004038 , -1.59567568])"
1455,viewfromaheight.blogspot.com,Blogarama,1,"array([15.4582679 , -1.63748734])"
1456,viewfromtonka.blogspot.com,Blogarama,1,"array([22.29767986, -0.15917063])"
1457,viewpointjournal.com,Blogarama,1,"array([16.74791717,  0.01920759])"
1458,vikingpundit.blogspot.com,LabeledManually,1,"array([20.02338389, -4.17797813])"
1459,virginiapolitics.blogspot.com,Blogarama,1,"array([23.52152869, -3.16539919])"
1460,vodkapundit.com,eTalkingHead,1,"array([18.8594049, -4.36731  ])"
1461,voiceofthewebb.blogspot.com,"Blogarama,eTalkingHead",1,"array([-27.93581178,  19.4641239 ])"
1462,volokh.com,LabeledManually,1,"array([18.83438839, -5.33664944])"
1463,vondollens.us,BlogCatalog,1,"array([ -0.63999203, -63.42383985])"
1464,vote4georgew.blogspot.com,Blogarama,1,"array([ 37.93761521, -55.82703529])"
1465,wanderingmind.blog-city.com,Blogarama,1,"array([ 54.38742285, -40.06505602])"
1466,warriorscreed.000k3.com,"Blogarama,BlogCatalog",1,"array([20.57942993,  7.4770457 ])"
1467,watchandwait.blogspot.com,BlogCatalog,1,"array([15.89341921,  2.24348757])"
1468,watdanook.blogspot.com,Blogarama,1,"array([20.36443116,  3.35956269])"
1469,web.utk.edu/~agroves,Blogarama,1,"array([19.90353708,  4.6821763 ])"
1470,wehavesomeplanes.blogspot.com,BlogCatalog,1,"array([18.62022148, -0.65844908])"
1471,whatsakyer.blogspot.com,eTalkingHead,1,"array([19.93544856,  1.36080304])"
1472,wholewheatblogger.com,BlogCatalog,1,"array([17.20890308, -5.51528197])"
1473,wildweasel.blog-city.com,Blogarama,1,"array([25.62158905,  5.78572718])"
1474,williamwebbdotorg.blogspot.com,eTalkingHead,1,"array([17.61922675, -1.28745403])"
1475,winceandnod.blogspot.com,eTalkingHead,1,"array([16.05154525, -3.01466967])"
1476,windingroad.typepad.com,LeftyDirectory,1,"array([15.10690953, -7.5033743 ])"
1477,windsofchange.net,LabeledManually,1,"array([18.1408654 , -4.69930662])"
1478,wizbangblog.com,BlogPulse,1,"array([20.02848288, -3.53061272])"
1479,wrighthot.com,Blogarama,1,"array([ 38.66457617, -51.18438734])"
1480,writehouse.us,BlogCatalog,1,"array([27.94709844, -5.67373425])"
1481,writingcompany.blogs.com/this_isnt_writing_its_typ,Blogarama,1,"array([18.44531952, -3.84178923])"
1482,xanga.com/eugene3,BlogCatalog,1,"array([ 25.52572326, -62.66496484])"
1483,xanga.com/lockjawtheogre,Blogarama,1,"array([13.34005001, -2.36670556])"
1484,xtremerightwing.net,Blogarama,1,"array([20.69984263,  4.78663693])"
1485,youngconservative.blogspot.com,Blogarama,1,"array([21.80678212,  4.98447147])"
1486,zebrax.blogs.com,BlogCatalog,1,"array([22.18782507, -0.88783548])"
1487,zeke01.blogspot.com,"Blogarama,BlogCatalog",1,"array([27.18837511,  6.18937681])"
1488,zeke01.typepad.com,Blogarama,1,"array([22.52547573,  1.00735071])"
1489,zeph1z.tripod.com/blog,Blogarama,1,"array([29.44069578,  0.77691486])"
