# source, target, weight
1498,525,1
1499,448,1
1499,1951,1
1499,729,1
1499,139,1
1500,1439,29
1500,1521,29
1500,216,27
1500,456,27
1500,24,27
1500,816,26
1500,23,26
1500,1433,26
1500,1178,26
1500,510,26
1500,889,26
1500,265,26
1500,1240,26
1500,1838,26
1500,1466,26
1500,1975,26
1500,998,13
1500,851,11
1500,1257,8
1500,1873,8
1500,1586,4
1500,1997,2
1500,389,1
1500,1935,1
1500,1277,1
1500,604,1
1500,902,1
1500,954,1
1500,840,1
1500,938,1
1500,1290,1
1500,1452,1
1500,217,1
1500,63,1
1500,1128,1
1500,655,1
1500,91,1
1500,1853,1
1500,649,1
1500,1431,1
1500,963,1
1500,1109,1
1500,1781,1
1500,338,1
1500,1268,1
1500,826,1
1500,279,1
1500,1579,1
1504,1873,1
1504,344,1
1505,1877,2
1505,851,1
1505,823,1
1507,1974,1
1507,90,1
1507,782,1
1507,508,1
1507,1597,1
1507,515,1
1507,1914,1
1507,1964,1
1507,387,1
1507,1041,1
1507,403,1
1507,1154,1
1507,43,1
1507,1749,1
1507,890,1
1507,733,1
1507,363,1
1507,1992,1
1507,1136,1
1507,452,1
1507,1689,1
1507,1802,1
1507,1029,1
1508,1668,1
1509,1791,120
1509,464,118
1509,1585,110
1509,1668,108
1509,478,105
1509,1257,103
1509,1986,102
1509,998,101
1509,418,101
1509,1962,99
1509,1873,88
1509,1322,78
1509,1877,74
1509,1051,61
1509,1829,61
1509,538,61
1509,411,54
1509,452,54
1509,1767,52
1509,689,50
1509,573,49
1509,510,48
1509,1832,47
1509,826,46
1509,154,45
1509,1575,44
1509,1439,43
1509,1750,41
1509,456,41
1509,1429,38
1509,1628,38
1509,11,33
1509,903,32
1509,119,31
1509,2000,30
1509,979,30
1509,1240,30
1509,1669,28
1509,2005,27
1509,164,27
1509,1766,26
1509,1072,25
1509,265,25
1509,557,24
1509,1673,23
1509,1079,23
1509,584,23
1509,1119,22
1509,1190,21
1509,1368,21
1509,1618,20
1509,277,20
1509,555,20
1509,1844,20
1509,1425,19
1509,1717,18
1509,118,18
1509,1080,17
1509,795,15
1509,1662,14
1509,1134,12
1509,315,12
1509,242,12
1509,1409,12
1509,1485,11
1509,63,11
1509,1975,11
1509,1277,9
1509,202,9
1509,1961,9
1509,703,9
1509,667,9
1509,176,8
1509,1815,8
1509,690,8
1509,108,8
1509,1010,7
1509,1522,7
1509,89,6
1509,449,6
1509,1918,6
1509,104,6
1509,1099,6
1509,866,5
1509,145,4
1509,712,4
1509,332,4
1509,1875,3
1509,103,3
1509,1949,3
1509,1648,3
1509,1213,3
1509,1286,3
1509,964,3
1509,640,3
1509,1838,3
1509,2011,3
1509,1649,2
1509,1690,2
1509,1555,2
1509,627,2
1509,2026,2
1509,598,2
1509,271,2
1509,462,2
1509,863,2
1509,410,2
1509,422,2
1509,1276,2
1509,382,2
1509,1730,1
1509,209,1
1519,1158,1
1519,1917,1
1521,1898,73
1521,510,35
1521,1873,31
1521,1439,28
1521,23,26
1521,998,26
1521,1178,26
1521,889,26
1521,1240,26
1521,1838,26
1521,1975,26
1521,1997,25
1521,1257,24
1521,1962,15
1521,1143,15
1521,840,14
1521,851,12
1521,1973,11
1521,1941,8
1521,584,7
1521,1893,5
1521,535,3
1521,411,3
1521,2010,3
1521,410,3
1521,1150,2
1521,1268,2
1521,1935,1
1521,816,1
1521,902,1
1521,1368,1
1521,1290,1
1521,1452,1
1521,217,1
1521,1853,1
1521,46,1
1521,1431,1
1521,338,1
1521,826,1
1521,1275,1
1521,1193,1
1521,1832,1
1522,1877,9
1522,1240,9
1522,464,9
1522,689,7
1522,1986,7
1522,555,7
1522,1429,7
1522,1669,7
1522,1791,6
1522,1277,6
1522,1962,6
1522,998,6
1522,903,6
1522,1257,6
1522,154,6
1522,119,6
1522,1918,6
1522,1585,6
1522,712,6
1522,418,6
1522,456,6
1522,826,6
1522,573,6
1522,277,5
1522,89,5
1522,557,5
1522,1628,5
1522,2005,4
1522,1010,4
1522,478,4
1522,1079,4
1522,1322,4
1522,1668,4
1522,866,4
1522,332,4
1522,260,3
1522,103,3
1522,1072,3
1522,868,3
1522,1286,3
1522,510,3
1522,449,3
1522,265,3
1522,209,3
1522,164,3
1522,1618,2
1522,462,2
1522,1509,2
1522,384,2
1522,1213,2
1522,63,2
1522,863,2
1522,1119,2
1522,1838,2
1522,1673,1
1522,1730,1
1523,1257,1
1524,1237,1
1525,701,1
1525,452,1
1527,890,1
1527,487,1
1531,1790,1
1531,1935,1
1531,343,1
1531,1083,1
1531,167,1
1531,1330,1
1531,1277,1
1531,1962,1
1531,998,1
1531,604,1
1531,872,1
1531,598,1
1531,271,1
1531,902,1
1531,736,1
1531,954,1
1531,107,1
1531,840,1
1531,1941,1
1531,195,1
1531,1408,1
1531,938,1
1531,1257,1
1531,510,1
1531,44,1
1531,1290,1
1531,1294,1
1531,1873,1
1531,1452,1
1531,1500,1
1531,217,1
1531,1439,1
1531,520,1
1531,216,1
1531,1577,1
1531,1128,1
1531,722,1
1531,1994,1
1531,402,1
1531,1844,1
1531,410,1
1531,716,1
1531,91,1
1531,1238,1
1531,1853,1
1531,584,1
1531,1997,1
1531,649,1
1531,1431,1
1531,963,1
1531,456,1
1531,851,1
1531,24,1
1531,1781,1
1531,338,1
1531,1521,1
1531,1586,1
1531,1063,1
1531,1268,1
1531,1596,1
1531,826,1
1531,1893,1
1531,1607,1
1531,279,1
1531,1193,1
1531,960,1
1531,1379,1
1531,1466,1
1531,73,1
1531,1579,1
1532,1705,1
1535,1986,6
1535,1549,2
1535,1286,2
1535,894,2
1535,328,1
1535,1767,1
1535,1747,1
1537,541,1
1540,1767,1
1546,1838,3
1546,1750,1
1546,1439,1
1548,1439,3
1548,998,2
1548,294,2
1548,734,1
1548,1662,1
1549,1986,17
1549,328,16
1549,1767,13
1549,1392,8
1549,1286,7
1549,1873,7
1549,712,7
1549,1158,5
1549,990,5
1549,245,5
1549,1057,5
1549,1747,5
1549,1148,4
1549,894,2
1549,1912,2
1549,1535,1
1549,1585,1
1550,868,1
1553,2026,1
1553,701,1
1553,154,1
1553,1276,1
1555,1649,3
1555,1690,3
1555,145,3
1555,1784,3
1562,1996,6
1562,1257,6
1562,917,5
1562,1873,5
1562,1767,4
1562,349,3
1562,534,3
1562,83,2
1562,538,2
1562,202,2
1562,361,2
1562,1705,1
1562,14,1
1562,1766,1
1562,584,1
1562,1838,1
1569,1873,1
1575,1585,166
1575,1257,152
1575,1962,147
1575,1873,147
1575,998,144
1575,1322,136
1575,1791,131
1575,1986,129
1575,478,119
1575,418,117
1575,1668,115
1575,411,98
1575,1439,97
1575,202,94
1575,456,90
1575,452,85
1575,464,79
1575,510,76
1575,1877,76
1575,1832,73
1575,557,71
1575,573,71
1575,1509,70
1575,1240,70
1575,119,62
1575,1051,61
1575,1829,61
1575,538,61
1575,1429,61
1575,154,61
1575,826,61
1575,689,59
1575,164,56
1575,903,54
1575,1018,52
1575,1767,52
1575,1669,50
1575,979,47
1575,584,45
1575,1838,45
1575,555,44
1575,1750,42
1575,1368,42
1575,2005,41
1575,11,39
1575,265,38
1575,1628,36
1575,23,35
1575,277,35
1575,889,35
1575,1766,33
1575,1134,30
1575,795,29
1575,640,29
1575,1975,29
1575,1618,27
1575,1961,27
1575,1844,27
1575,1119,27
1575,816,26
1575,409,26
1575,1742,26
1575,271,26
1575,1433,26
1575,1178,26
1575,1500,26
1575,328,26
1575,216,26
1575,305,26
1575,46,26
1575,851,26
1575,24,26
1575,1521,26
1575,1586,26
1575,793,26
1575,1893,26
1575,1466,26
1575,1072,25
1575,1673,23
1575,1079,23
1575,2000,21
1575,1213,21
1575,964,21
1575,866,21
1575,1425,19
1575,868,18
1575,915,18
1575,712,18
1575,433,18
1575,1401,17
1575,1277,16
1575,1276,13
1575,1190,12
1575,384,12
1575,242,12
1575,1409,12
1575,667,11
1575,150,10
1575,1717,9
1575,1815,9
1575,10,9
1575,1381,9
1575,703,9
1575,116,9
1575,665,9
1575,118,9
1575,63,8
1575,1010,7
1575,1080,6
1575,1662,6
1575,104,6
1575,627,4
1575,1522,4
1575,449,4
1575,1918,4
1575,382,4
1575,332,4
1575,1875,3
1575,1949,3
1575,1648,3
1575,1286,3
1575,315,3
1575,1485,3
1575,1099,3
1575,2011,3
1575,1226,2
1575,410,2
1575,422,2
1575,1855,2
1575,982,2
1575,349,1
1575,1060,1
1575,417,1
1575,103,1
1575,898,1
1577,1143,4
1577,1197,3
1577,1935,1
1577,1083,1
1577,1962,1
1577,998,1
1577,604,1
1577,902,1
1577,954,1
1577,840,1
1577,938,1
1577,1257,1
1577,510,1
1577,1290,1
1577,1452,1
1577,1500,1
1577,217,1
1577,1439,1
1577,216,1
1577,1128,1
1577,91,1
1577,1853,1
1577,1997,1
1577,649,1
1577,1431,1
1577,963,1
1577,456,1
1577,24,1
1577,1781,1
1577,338,1
1577,1521,1
1577,1586,1
1577,1268,1
1577,826,1
1577,279,1
1577,1193,1
1577,960,1
1577,1379,1
1579,1935,1
1579,343,1
1579,1083,1
1579,1277,1
1579,1962,1
1579,998,1
1579,604,1
1579,902,1
1579,736,1
1579,954,1
1579,107,1
1579,840,1
1579,1941,1
1579,195,1
1579,938,1
1579,1257,1
1579,510,1
1579,1290,1
1579,1452,1
1579,1500,1
1579,217,1
1579,1439,1
1579,520,1
1579,216,1
1579,1577,1
1579,1128,1
1579,722,1
1579,1994,1
1579,402,1
1579,716,1
1579,91,1
1579,1238,1
1579,1853,1
1579,1997,1
1579,649,1
1579,1431,1
1579,963,1
1579,456,1
1579,24,1
1579,1781,1
1579,338,1
1579,1521,1
1579,1586,1
1579,1268,1
1579,1596,1
1579,826,1
1579,1893,1
1579,1607,1
1579,279,1
1579,1193,1
1579,960,1
1579,1379,1
1579,1466,1
1579,73,1
1585,1257,209
1585,1791,159
1585,1962,158
1585,418,127
1585,1668,123
1585,1439,101
1585,411,98
1585,478,95
1585,456,91
1585,1838,85
1585,510,76
1585,1767,76
1585,573,72
1585,689,71
1585,557,71
1585,1429,71
1585,826,70
1585,538,67
1585,1051,61
1585,1750,55
1585,1873,55
1585,555,54
1585,1832,54
1585,1322,53
1585,1669,52
1585,1240,51
1585,154,48
1585,979,47
1585,1628,44
1585,816,39
1585,265,38
1585,1975,37
1585,1618,35
1585,23,35
1585,277,35
1585,889,35
1585,305,34
1585,1586,34
1585,2005,33
1585,1844,32
1585,795,29
1585,1072,27
1585,1178,27
1585,1961,27
1585,119,27
1585,1742,26
1585,1433,26
1585,1500,26
1585,328,26
1585,216,26
1585,24,26
1585,1521,26
1585,1466,26
1585,1079,25
1585,1673,23
1585,998,21
1585,1213,21
1585,202,21
1585,964,21
1585,349,20
1585,1425,19
1585,868,18
1585,1815,17
1585,1401,17
1585,1662,14
1585,1575,13
1585,1276,13
1585,903,12
1585,1190,12
1585,2000,12
1585,242,12
1585,1409,12
1585,410,10
1585,1806,9
1585,1717,9
1585,10,9
1585,712,9
1585,667,9
1585,464,9
1585,118,9
1585,176,8
1585,63,8
1585,1877,8
1585,108,8
1585,851,8
1585,150,7
1585,1010,7
1585,449,7
1585,1918,6
1585,104,6
1585,627,4
1585,534,4
1585,332,4
1585,1875,3
1585,1726,3
1585,103,3
1585,1949,3
1585,1648,3
1585,1986,3
1585,1286,3
1585,315,3
1585,1243,3
1585,1546,3
1585,1099,3
1585,2011,3
1585,164,3
1585,462,2
1585,863,2
1585,422,2
1585,1119,2
1585,361,2
1585,382,2
1585,982,2
1585,1302,1
1585,1323,1
1585,152,1
1585,417,1
1585,731,1
1585,344,1
1585,1143,1
1585,209,1
1586,1873,41
1586,851,35
1586,816,34
1586,456,33
1586,1500,31
1586,1439,27
1586,216,27
1586,24,27
1586,1767,27
1586,1521,27
1586,689,26
1586,23,26
1586,1962,26
1586,1742,26
1586,411,26
1586,1433,26
1586,557,26
1586,1178,26
1586,1429,26
1586,328,26
1586,979,26
1586,889,26
1586,305,26
1586,265,26
1586,1669,26
1586,418,26
1586,1240,26
1586,1838,26
1586,1466,26
1586,1975,26
1586,510,25
1586,409,23
1586,357,22
1586,1157,22
1586,571,22
1586,1069,22
1586,896,22
1586,998,22
1586,452,22
1586,244,22
1586,535,17
1586,1268,11
1586,1986,10
1586,464,10
1586,1257,8
1586,1672,5
1586,1791,4
1586,1673,4
1586,840,4
1586,1997,4
1586,1109,3
1586,1949,2
1586,30,2
1586,1877,2
1586,682,2
1586,152,1
1586,828,1
1586,1935,1
1586,604,1
1586,902,1
1586,1926,1
1586,954,1
1586,938,1
1586,1290,1
1586,1452,1
1586,217,1
1586,1128,1
1586,91,1
1586,1853,1
1586,264,1
1586,649,1
1586,1431,1
1586,963,1
1586,1781,1
1586,338,1
1586,1398,1
1586,826,1
1586,279,1
1586,1193,1
1593,1158,66
1593,1376,38
1593,245,28
1593,1305,26
1593,1905,21
1596,1935,1
1596,1083,1
1596,1962,1
1596,998,1
1596,604,1
1596,902,1
1596,954,1
1596,840,1
1596,938,1
1596,1257,1
1596,510,1
1596,1290,1
1596,1452,1
1596,1500,1
1596,217,1
1596,1439,1
1596,520,1
1596,216,1
1596,1577,1
1596,1128,1
1596,722,1
1596,1994,1
1596,91,1
1596,1238,1
1596,1853,1
1596,1997,1
1596,649,1
1596,1431,1
1596,963,1
1596,456,1
1596,24,1
1596,1781,1
1596,338,1
1596,1521,1
1596,1586,1
1596,1268,1
1596,826,1
1596,1607,1
1596,279,1
1596,1193,1
1596,960,1
1596,1379,1
1600,1951,1
1607,1935,1
1607,1083,1
1607,1962,1
1607,998,1
1607,604,1
1607,902,1
1607,954,1
1607,840,1
1607,938,1
1607,1257,1
1607,510,1
1607,1290,1
1607,1452,1
1607,1500,1
1607,217,1
1607,1439,1
1607,520,1
1607,216,1
1607,1577,1
1607,1128,1
1607,1994,1
1607,91,1
1607,1238,1
1607,1853,1
1607,1997,1
1607,649,1
1607,1431,1
1607,963,1
1607,456,1
1607,24,1
1607,1781,1
1607,338,1
1607,1521,1
1607,1586,1
1607,1268,1
1607,826,1
1607,279,1
1607,1193,1
1607,960,1
1607,1379,1
1609,1586,1
1610,1376,3
1618,277,46
1618,478,35
1618,826,35
1618,573,35
1618,1750,33
1618,2005,27
1618,1439,27
1618,1429,23
1618,1240,23
1618,689,20
1618,1401,15
1618,1838,15
1618,903,12
1618,242,12
1618,119,12
1618,456,12
1618,868,9
1618,1815,8
1618,1844,8
1618,1575,8
1618,1877,8
1618,1975,8
1618,154,5
1618,712,5
1618,1286,3
1618,629,3
1618,1628,3
1618,1276,3
1618,894,2
1618,1668,1
1624,1257,4
1624,1873,2
1624,1750,1
1624,1368,1
1624,1439,1
1628,277,57
1628,573,44
1628,1618,40
1628,456,36
1628,478,35
1628,826,35
1628,1750,33
1628,154,33
1628,1439,33
1628,1429,32
1628,689,29
1628,418,29
1628,2005,27
1628,1240,23
1628,557,15
1628,712,15
1628,1401,15
1628,1838,15
1628,868,14
1628,903,12
1628,242,12
1628,119,12
1628,1844,11
1628,1190,9
1628,1286,9
1628,510,9
1628,265,9
1628,176,8
1628,1815,8
1628,629,8
1628,1575,8
1628,1877,8
1628,1975,8
1628,1276,6
1628,690,5
1628,260,3
1628,1962,3
1628,2026,3
1628,1099,3
1628,1668,3
1628,1832,3
1628,440,2
1628,452,2
1628,1585,2
1628,332,2
1628,1194,1
1628,1761,1
1628,486,1
1628,382,1
1633,1873,1
1633,1439,1
1637,1873,2
1637,538,1
1637,152,1
1637,828,1
1637,1986,1
1637,1739,1
1637,1257,1
1637,619,1
1637,851,1
1638,202,1
1638,1257,1
1638,1079,1
1644,1873,1
1645,1668,1
1648,478,3
1648,667,3
1648,1832,3
1649,145,6
1649,1555,3
1649,1784,3
1651,665,1
1651,382,1
1660,1986,1
1660,1873,1
1660,328,1
1660,1585,1
1660,1767,1
1662,689,11
1662,555,11
1662,1429,11
1662,1844,11
1662,1975,11
1662,1618,8
1662,176,8
1662,277,8
1662,1815,8
1662,478,8
1662,1575,8
1662,1877,8
1662,418,8
1662,1628,8
1662,1240,8
1662,108,8
1662,1668,8
1662,826,8
1662,573,8
1662,1750,6
1662,202,4
1662,1585,4
1662,1875,3
1662,1051,3
1662,2005,3
1662,1010,3
1662,1072,3
1662,411,3
1662,1190,3
1662,557,3
1662,154,3
1662,265,3
1662,667,3
1662,456,3
1662,164,3
1662,1257,2
1662,1997,2
1662,734,1
1662,510,1
1662,964,1
1662,1439,1
1662,584,1
1662,619,1
1662,1637,1
1662,1893,1
1666,1102,2
1666,782,2
1666,515,2
1666,957,2
1666,890,2
1666,2024,2
1666,1802,2
1666,1444,2
1666,487,2
1666,1974,1
1666,90,1
1666,190,1
1666,1273,1
1666,347,1
1666,1404,1
1666,387,1
1666,1041,1
1666,1154,1
1666,43,1
1666,1068,1
1666,1527,1
1666,733,1
1666,1992,1
1668,1962,111
1668,478,100
1668,418,93
1668,573,71
1668,154,69
1668,1439,65
1668,1791,64
1668,456,63
1668,411,60
1668,1276,57
1668,826,57
1668,277,55
1668,712,52
1668,1628,52
1668,1051,49
1668,1767,49
1668,452,48
1668,1618,45
1668,557,43
1668,1429,43
1668,689,42
1668,1322,42
1668,1832,42
1668,1838,40
1668,1968,40
1668,1750,39
1668,1286,39
1668,1873,39
1668,1585,39
1668,2005,33
1668,119,32
1668,1844,32
1668,868,30
1668,795,29
1668,2026,27
1668,690,27
1668,1673,26
1668,1240,26
1668,1072,24
1668,629,24
1668,1961,24
1668,1575,24
1668,555,22
1668,1877,22
1668,1079,21
1668,979,21
1668,1425,19
1668,964,18
1668,1815,17
1668,1401,17
1668,464,15
1668,1259,15
1668,1875,14
1668,1430,14
1668,265,13
1668,894,13
1668,1447,13
1668,903,12
1668,1190,12
1668,2000,12
1668,510,12
1668,242,12
1668,1549,11
1668,1975,11
1668,1905,10
1668,1509,10
1668,1918,10
1668,1669,10
1668,1825,10
1668,23,9
1668,10,9
1668,315,9
1668,889,9
1668,667,9
1668,1397,9
1668,118,9
1668,1234,9
1668,176,8
1668,108,8
1668,982,8
1668,1848,8
1668,1812,7
1668,1986,7
1668,1224,7
1668,1662,6
1668,449,6
1668,442,6
1668,867,6
1668,643,6
1668,1642,6
1668,1010,5
1668,89,5
1668,328,5
1668,164,5
1668,332,5
1668,1003,5
1668,198,5
1668,611,5
1668,627,4
1668,727,4
1668,384,4
1668,1257,4
1668,701,4
1668,1474,4
1668,1720,4
1668,1175,4
1668,1159,4
1668,1158,3
1668,150,3
1668,260,3
1668,1648,3
1668,729,3
1668,202,3
1668,63,3
1668,1099,3
1668,865,3
1668,382,3
1668,673,3
1668,1529,3
1668,1950,3
1668,324,3
1668,316,3
1668,2014,3
1668,1186,2
1668,465,2
1668,75,2
1668,37,2
1668,462,2
1668,292,2
1668,863,2
1668,485,2
1668,410,2
1668,422,2
1668,1119,2
1668,584,2
1668,984,2
1668,2021,2
1668,661,2
1668,1782,2
1668,1495,2
1668,6,2
1668,751,2
1668,790,2
1668,1733,2
1668,51,2
1668,1288,2
1668,313,2
1668,1390,2
1668,596,2
1668,379,2
1668,1916,2
1668,412,2
1668,1897,2
1668,551,2
1668,721,2
1668,447,2
1668,524,2
1668,1805,2
1668,8,2
1668,320,2
1668,1506,2
1668,748,1
1668,247,1
1668,1955,1
1668,145,1
1668,1374,1
1668,854,1
1668,26,1
1668,598,1
1668,271,1
1668,475,1
1668,633,1
1668,1170,1
1668,140,1
1668,1823,1
1668,48,1
1668,1292,1
1668,1125,1
1668,1730,1
1668,1437,1
1668,651,1
1668,1263,1
1668,536,1
1668,415,1
1668,1858,1
1668,2016,1
1668,2028,1
1668,253,1
1668,1436,1
1668,812,1
1668,1369,1
1668,1831,1
1668,1817,1
1668,610,1
1668,476,1
1668,741,1
1668,1821,1
1668,293,1
1668,1533,1
1668,1030,1
1668,1074,1
1668,1563,1
1668,1295,1
1668,1284,1
1668,310,1
1668,1315,1
1668,1337,1
1668,1355,1
1668,88,1
1668,45,1
1668,1942,1
1668,1605,1
1668,1849,1
1668,1835,1
1668,383,1
1668,1904,1
1668,599,1
1668,1567,1
1668,1834,1
1668,503,1
1668,1764,1
1668,1454,1
1668,367,1
1668,622,1
1668,1027,1
1668,529,1
1668,1729,1
1668,1497,1
1668,263,1
1668,885,1
1668,15,1
1668,170,1
1668,1592,1
1668,1695,1
1668,1984,1
1668,1278,1
1668,949,1
1668,122,1
1668,966,1
1668,1246,1
1668,1632,1
1668,1171,1
1668,1803,1
1668,254,1
1669,1962,46
1669,1439,45
1669,689,44
1669,418,43
1669,456,43
1669,265,39
1669,510,38
1669,23,35
1669,557,35
1669,979,35
1669,1240,29
1669,1838,29
1669,411,28
1669,816,26
1669,1742,26
1669,1433,26
1669,1178,26
1669,1500,26
1669,328,26
1669,216,26
1669,889,26
1669,305,26
1669,24,26
1669,1521,26
1669,1466,26
1669,573,26
1669,1975,26
1669,1429,18
1669,1668,15
1669,826,15
1669,154,13
1669,1322,13
1669,1844,12
1669,1832,12
1669,1717,9
1669,1190,9
1669,868,9
1669,1628,9
1669,118,9
1669,1750,6
1669,478,6
1669,1918,6
1669,1986,5
1669,1010,4
1669,1079,4
1669,464,4
1669,332,4
1669,2005,3
1669,1791,3
1669,103,3
1669,1673,3
1669,449,3
1669,712,3
1669,1099,3
1669,209,3
1669,164,3
1669,795,2
1669,627,2
1669,598,2
1669,271,2
1669,89,2
1669,462,2
1669,1509,2
1669,1522,2
1669,1873,2
1669,863,2
1669,410,2
1669,422,2
1669,1119,2
1669,1877,2
1669,1276,2
1669,382,2
1669,1730,1
1672,535,5
1672,998,4
1673,510,3
1673,1873,2
1673,89,1
1673,1986,1
1673,712,1
1673,265,1
1673,1669,1
1673,584,1
1673,1240,1
1673,464,1
1673,1838,1
1673,164,1
1676,411,1
1676,1079,1
1678,1286,1
1679,1705,2
1679,1688,1
1679,203,1
1679,584,1
1683,1873,2
1684,1962,2
1684,1791,1
1684,534,1
1687,1079,2
1688,1679,4
1688,1873,1
1688,584,1
1689,1974,1
1689,782,1
1689,508,1
1689,1597,1
1689,515,1
1689,1914,1
1689,1964,1
1689,387,1
1689,1041,1
1689,43,1
1689,1749,1
1689,890,1
1689,733,1
1689,363,1
1689,1992,1
1689,1136,1
1690,1649,6
1690,145,6
1690,1555,3
1690,1784,3
1693,1158,5
1693,1376,5
1696,389,4
1698,1945,1
1700,1693,4
1700,1158,4
1700,1305,4
1705,998,6
1705,202,5
1705,1257,3
1705,1997,3
1705,349,2
1705,1638,2
1705,851,2
1705,1252,1
1705,92,1
1705,1562,1
1705,1750,1
1705,1745,1
1705,852,1
1705,1910,1
1705,1741,1
1705,1060,1
1705,322,1
1705,14,1
1705,282,1
1705,1962,1
1705,534,1
1705,1575,1
1711,1873,1
1712,1668,1
1714,1257,2
1715,1873,2
1717,1962,12
1717,689,9
1717,1190,9
1717,510,9
1717,1429,9
1717,154,9
1717,979,9
1717,1322,9
1717,265,9
1717,418,9
1717,1628,9
1717,456,9
1717,1668,9
1717,573,9
1717,118,9
1717,1750,6
1717,1439,6
1717,1844,3
1717,1099,3
1717,1832,3
1717,816,1
1717,712,1
1718,1668,4
1725,1668,1
1726,1838,4
1726,1873,2
1726,538,1
1726,349,1
1726,1585,1
1726,534,1
1730,510,4
1730,1240,4
1730,689,3
1730,598,3
1730,271,3
1730,89,3
1730,1509,3
1730,557,3
1730,1986,3
1730,555,3
1730,712,3
1730,265,3
1730,1669,3
1730,584,3
1730,464,3
1730,164,3
1730,1673,2
1730,1522,2
1730,1877,2
1730,209,2
1730,1585,1
1730,1838,1
1731,1668,14
1739,851,1
1742,816,27
1742,23,26
1742,1962,26
1742,411,26
1742,1433,26
1742,557,26
1742,1178,26
1742,1500,26
1742,1439,26
1742,328,26
1742,216,26
1742,889,26
1742,265,26
1742,418,26
1742,1240,26
1742,456,26
1742,24,26
1742,1521,26
1742,1838,26
1742,1466,26
1742,1975,26
1742,510,24
1742,1873,1
1742,305,1
1742,382,1
1747,1986,6
1747,328,6
1747,1767,5
1747,475,3
1747,1549,2
1749,782,1
1749,508,1
1749,1597,1
1749,1964,1
1749,890,1
1750,573,57
1750,1257,44
1750,998,43
1750,1962,41
1750,1585,41
1750,826,41
1750,1873,38
1750,1429,38
1750,689,37
1750,478,36
1750,277,35
1750,2005,33
1750,1439,33
1750,456,27
1750,1240,26
1750,1838,22
1750,119,20
1750,1322,17
1750,1575,17
1750,418,17
1750,903,15
1750,154,15
1750,1401,15
1750,1832,15
1750,202,14
1750,1844,14
1750,1190,12
1750,265,12
1750,1877,11
1750,1628,11
1750,1668,11
1750,1806,9
1750,150,9
1750,1277,9
1750,557,9
1750,510,9
1750,979,9
1750,118,9
1750,1791,8
1750,1815,8
1750,1080,8
1750,555,8
1750,464,8
1750,1975,8
1750,1986,7
1750,410,7
1750,1072,6
1750,63,6
1750,1669,6
1750,816,5
1750,1485,5
1750,1662,5
1750,349,4
1750,1010,4
1750,449,4
1750,1875,3
1750,103,3
1750,1717,3
1750,1509,3
1750,1522,3
1750,11,3
1750,2000,3
1750,1213,3
1750,1286,3
1750,315,3
1750,1918,3
1750,1546,3
1750,584,3
1750,1099,3
1750,164,3
1750,92,2
1750,34,2
1750,322,2
1750,1618,2
1750,176,2
1750,462,2
1750,863,2
1750,452,2
1750,724,2
1750,1119,2
1750,1997,2
1750,108,2
1750,1767,2
1750,866,2
1750,602,1
1750,1302,1
1750,794,1
1750,1705,1
1750,1079,1
1750,332,1
1755,202,3
1755,1662,3
1755,1585,3
1762,1004,1
1765,1668,2
1766,1257,43
1766,478,43
1766,1791,42
1766,1585,42
1766,1750,41
1766,998,41
1766,1986,41
1766,154,41
1766,1877,41
1766,1628,41
1766,1668,41
1766,826,41
1766,573,41
1766,2005,35
1766,1618,35
1766,277,35
1766,119,35
1766,1962,34
1766,510,34
1766,11,33
1766,1439,33
1766,456,33
1766,1429,29
1766,418,29
1766,689,26
1766,584,24
1766,555,23
1766,1240,23
1766,2000,18
1766,979,18
1766,557,15
1766,1873,15
1766,1018,15
1766,1401,15
1766,1838,15
1766,464,14
1766,903,12
1766,1134,12
1766,242,12
1766,1767,10
1766,411,9
1766,361,9
1766,176,8
1766,1815,8
1766,1080,8
1766,1485,8
1766,1662,8
1766,1844,8
1766,1575,8
1766,108,8
1766,1975,8
1766,1717,6
1766,1190,6
1766,1509,6
1766,1322,6
1766,265,6
1766,1669,6
1766,118,6
1766,1910,3
1766,851,3
1766,1586,3
1766,1832,3
1766,1679,2
1766,1562,1
1766,1651,1
1766,665,1
1766,382,1
1767,1873,59
1767,478,46
1767,1986,45
1767,202,43
1767,328,34
1767,1257,31
1767,1549,21
1767,1832,20
1767,1072,19
1767,1673,19
1767,411,13
1767,1439,13
1767,851,13
1767,816,12
1767,1791,10
1767,1747,8
1767,475,6
1767,1535,6
1767,510,6
1767,667,6
1767,361,5
1767,1562,4
1767,538,4
1767,1962,4
1767,1585,4
1767,917,3
1767,1648,3
1767,731,3
1767,83,2
1767,152,2
1767,828,2
1767,1046,2
1767,220,1
1767,1705,1
1767,1911,1
1767,1277,1
1767,627,1
1767,1638,1
1767,1079,1
1767,534,1
1767,418,1
1767,575,1
1767,1838,1
1768,1158,2
1769,1791,11
1769,1585,9
1769,1873,8
1769,411,6
1769,305,6
1769,1767,6
1769,464,5
1769,349,2
1769,816,2
1769,1277,2
1769,1986,2
1769,1257,2
1769,328,2
1769,452,2
1769,1425,2
1769,418,2
1769,851,2
1769,1586,2
1769,1668,2
1769,793,2
1769,21,1
1769,1962,1
1769,998,1
1769,1368,1
1769,510,1
1769,1500,1
1769,520,1
1769,712,1
1769,584,1
1772,1158,7
1772,546,4
1772,1305,4
1772,448,3
1779,141,4
1779,891,4
1779,278,4
1779,1905,4
1779,292,4
